miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-mir-30c-1	hg38:chr1:40757279-40757300:+	6	1.062839	N	precursor
hsa-mir-30c-1	hg38:chr1:40757300-40757318:+	1	0.177140	Y	mature,MIMAT0000244
hsa-mir-30c-1	hg38:chr1:40757300-40757319:+	23	4.074216	N	mature,MIMAT0000244
hsa-mir-30c-1	hg38:chr1:40757300-40757320:+	34	6.022754	N	mature,MIMAT0000244
hsa-mir-30c-1	hg38:chr1:40757300-40757321:+	319	56.507603	N	mature,MIMAT0000244
hsa-mir-30c-1	hg38:chr1:40757300-40757322:+	344	60.936099	N	mature,MIMAT0000244
hsa-mir-30c-1	hg38:chr1:40757300-40757323:+	994	176.076984	N	mature,MIMAT0000244
hsa-mir-30c-1	hg38:chr1:40757300-40757324:+	676	119.746520	N	mature,MIMAT0000244
hsa-mir-30c-1	hg38:chr1:40757339-40757361:+	3	0.531419	N	mature,MIMAT0004674
hsa-mir-30c-2	hg38:chr6:71376963-71376986:-	17	3.011377	N	mature,MIMAT0004550
hsa-mir-30c-2	hg38:chr6:71376964-71376985:-	7	1.239979	N	mature,MIMAT0004550
hsa-mir-30c-2	hg38:chr6:71376964-71376986:-	513	90.872729	N	mature,MIMAT0004550
hsa-mir-30c-2	hg38:chr6:71376965-71376986:-	11	1.948538	N	mature,MIMAT0004550
hsa-mir-30c-2	hg38:chr6:71376966-71376986:-	9	1.594258	N	mature,MIMAT0004550
hsa-mir-30c-2	hg38:chr6:71376967-71376986:-	1	0.177140	N	mature,MIMAT0004550
hsa-mir-30c-2	hg38:chr6:71376968-71376986:-	1	0.177140	N	mature,MIMAT0004550
hsa-mir-30c-2	hg38:chr6:71377002-71377026:-	666	117.975122	N	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377003-71377026:-	953	168.814251	N	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377004-71377026:-	295	52.256248	N	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377004-71377027:-	1	0.177140	N	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377005-71377026:-	330	58.456141	N	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377006-71377026:-	24	4.251356	N	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377007-71377026:-	15	2.657097	N	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377008-71377026:-	1	0.177140	Y	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377026-71377046:-	1	0.177140	N	precursor
hsa-mir-30c-2	hg38:chr6:71377026-71377048:-	2	0.354280	N	precursor
hsa-mir-30c-2	hg38:chr6:71377026-71377050:-	1	0.177140	N	precursor
hsa-mir-30c-2	hg38:chr6:71377026-71377051:-	1	0.177140	N	precursor
hsa-mir-30c-2	hg38:chr6:71377026-71377052:-	2	0.354280	N	precursor
hsa-mir-30d	hg38:chr8:134804878-134804900:-	25	4.428496	N	mature,MIMAT0004551
hsa-mir-30d	hg38:chr8:134804878-134804901:-	16	2.834237	N	mature,MIMAT0004551
hsa-mir-30d	hg38:chr8:134804879-134804900:-	2	0.354280	N	mature,MIMAT0004551
hsa-mir-30d	hg38:chr8:134804879-134804901:-	21	3.719936	N	mature,MIMAT0004551
hsa-mir-30d	hg38:chr8:134804880-134804900:-	1	0.177140	N	mature,MIMAT0004551
hsa-mir-30d	hg38:chr8:134804880-134804901:-	18	3.188517	N	mature,MIMAT0004551
hsa-mir-30d	hg38:chr8:134804881-134804901:-	16	2.834237	N	mature,MIMAT0004551
hsa-mir-30d	hg38:chr8:134804883-134804901:-	2	0.354280	N	mature,MIMAT0004551
hsa-mir-30d	hg38:chr8:134804916-134804941:-	2	0.354280	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804917-134804941:-	4731	838.048500	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804918-134804941:-	10949	1939.503916	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804919-134804938:-	2	0.354280	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804919-134804939:-	6	1.062839	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804919-134804940:-	10	1.771398	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804919-134804941:-	153765	27237.904804	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804920-134804941:-	3334	590.584168	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804921-134804941:-	1322	234.178845	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804922-134804940:-	1	0.177140	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804922-134804941:-	857	151.808828	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804923-134804941:-	12	2.125678	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804924-134804941:-	6	1.062839	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804925-134804941:-	3	0.531419	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804941-134804959:-	2	0.354280	N	precursor
hsa-mir-30d	hg38:chr8:134804941-134804960:-	14	2.479958	N	precursor
hsa-mir-30d	hg38:chr8:134804941-134804961:-	19	3.365657	N	precursor
hsa-mir-30d	hg38:chr8:134804941-134804963:-	1	0.177140	N	precursor
hsa-mir-30e	hg38:chr1:40754371-40754389:+	14	2.479958	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754371-40754390:+	5912	1047.250631	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754371-40754391:+	202	35.782244	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754371-40754392:+	681	120.632219	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754371-40754393:+	9808	1737.387379	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754371-40754394:+	5287	936.538241	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754371-40754395:+	1238	219.299100	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754371-40754396:+	1	0.177140	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754371-40754397:+	4	0.708559	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754372-40754390:+	19	3.365657	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754372-40754391:+	27	4.782775	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754372-40754392:+	30	5.314195	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754372-40754393:+	445	78.827221	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754372-40754394:+	1934	342.588417	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754372-40754395:+	2454	434.701124	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754372-40754396:+	93	16.474003	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754372-40754397:+	54	9.565550	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754372-40754398:+	1	0.177140	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754373-40754395:+	1	0.177140	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754373-40754396:+	2	0.354280	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754373-40754397:+	3	0.531419	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754374-40754397:+	1	0.177140	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754375-40754395:+	2	0.354280	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754375-40754398:+	1	0.177140	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754411-40754432:+	1	0.177140	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754411-40754433:+	3	0.531419	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754412-40754432:+	3	0.531419	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754412-40754433:+	11	1.948538	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754412-40754434:+	30	5.314195	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754412-40754435:+	4	0.708559	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754413-40754428:+	2	0.354280	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754413-40754429:+	5	0.885699	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754413-40754430:+	9	1.594258	Y	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754413-40754431:+	35	6.199894	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754413-40754432:+	429	75.992984	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754413-40754433:+	2631	466.054873	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754413-40754434:+	7204	1276.115281	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754413-40754435:+	7583	1343.251274	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754413-40754436:+	14	2.479958	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754414-40754429:+	1	0.177140	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754414-40754430:+	1	0.177140	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754414-40754433:+	19	3.365657	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754414-40754434:+	129	22.851037	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754414-40754435:+	241	42.690697	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754414-40754436:+	4	0.708559	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754415-40754435:+	5	0.885699	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754416-40754434:+	1	0.177140	N	mature,MIMAT0000693
hsa-mir-31	hg38:chr9:21512120-21512140:-	1	0.177140	N	mature,MIMAT0004504
hsa-mir-31	hg38:chr9:21512120-21512143:-	1	0.177140	N	mature,MIMAT0004504
hsa-mir-31	hg38:chr9:21512157-21512179:-	3	0.531419	N	mature,MIMAT0000089
hsa-mir-31	hg38:chr9:21512158-21512179:-	1	0.177140	N	mature,MIMAT0000089
hsa-mir-3116-1	hg38:chr1:62078830-62078850:+	1	0.177140	N	mature,MIMAT0014978
hsa-mir-3117	hg38:chr1:66628453-66628474:+	1	0.177140	N	mature,MIMAT0019197
hsa-mir-3117	hg38:chr1:66628485-66628505:+	2	0.354280	N	mature,MIMAT0014979
hsa-mir-3117	hg38:chr1:66628485-66628506:+	1	0.177140	N	mature,MIMAT0014979
hsa-mir-3117	hg38:chr1:66628485-66628507:+	1	0.177140	N	mature,MIMAT0014979
hsa-mir-3117	hg38:chr1:66628486-66628508:+	1	0.177140	N	mature,MIMAT0014979
hsa-mir-3127	hg38:chr2:96798287-96798309:+	1	0.177140	N	mature,MIMAT0014990
hsa-mir-3127	hg38:chr2:96798288-96798308:+	2	0.354280	N	mature,MIMAT0014990
hsa-mir-3127	hg38:chr2:96798288-96798309:+	10	1.771398	N	mature,MIMAT0014990
hsa-mir-3127	hg38:chr2:96798288-96798310:+	14	2.479958	N	mature,MIMAT0014990
hsa-mir-3127	hg38:chr2:96798288-96798311:+	18	3.188517	N	mature,MIMAT0014990
hsa-mir-3127	hg38:chr2:96798289-96798311:+	2	0.354280	N	mature,MIMAT0014990
hsa-mir-3127	hg38:chr2:96798323-96798345:+	1	0.177140	N	mature,MIMAT0019201
hsa-mir-3129	hg38:chr2:189133043-189133063:-	1	0.177140	N	mature,MIMAT0019202
hsa-mir-3129	hg38:chr2:189133045-189133066:-	1	0.177140	N	mature,MIMAT0019202
hsa-mir-3130-1	hg38:chr2:206783277-206783297:-	1	0.177140	N	mature,MIMAT0014995
hsa-mir-3130-1	hg38:chr2:206783278-206783297:-	14	2.479958	N	mature,MIMAT0014995
hsa-mir-3130-2	hg38:chr2:206783246-206783265:+	16	2.834237	N	mature,MIMAT0014995
hsa-mir-3130-2	hg38:chr2:206783246-206783266:+	1	0.177140	N	mature,MIMAT0014995
hsa-mir-3131	hg38:chr2:219058724-219058748:-	1	0.177140	N	mature,MIMAT0014996
hsa-mir-3136	hg38:chr3:69049004-69049027:-	1	0.177140	N	mature,MIMAT0015003
hsa-mir-3138	hg38:chr4:10078661-10078682:-	1	0.177140	N	unannotated
hsa-mir-3150a	hg38:chr8:95072926-95072948:+	1	0.177140	N	mature,MIMAT0019206
hsa-mir-3150b	hg38:chr8:95072924-95072945:-	1	0.177140	N	mature,MIMAT0018194
hsa-mir-3152	hg38:chr9:18573316-18573338:+	1	0.177140	N	mature,MIMAT0019207
hsa-mir-3157	hg38:chr10:96064321-96064343:-	1	0.177140	N	mature,MIMAT0019210
hsa-mir-3157	hg38:chr10:96064323-96064343:-	1	0.177140	N	mature,MIMAT0019210
hsa-mir-3157	hg38:chr10:96064371-96064391:-	1	0.177140	N	mature,MIMAT0015031
hsa-mir-3158-2	hg38:chr10:101601427-101601449:-	1	0.177140	N	mature,MIMAT0015032
hsa-mir-3158-2	hg38:chr10:101601465-101601486:-	1	0.177140	N	mature,MIMAT0019211
hsa-mir-3162	hg38:chr11:59595127-59595148:-	1	0.177140	N	mature,MIMAT0015036
hsa-mir-3170	hg38:chr13:98208532-98208554:+	1	0.177140	N	mature,MIMAT0015045
hsa-mir-3170	hg38:chr13:98208533-98208553:+	1	0.177140	N	mature,MIMAT0015045
hsa-mir-3170	hg38:chr13:98208533-98208554:+	1	0.177140	N	mature,MIMAT0015045
hsa-mir-3170	hg38:chr13:98208533-98208555:+	8	1.417119	N	mature,MIMAT0015045
hsa-mir-3170	hg38:chr13:98208571-98208595:+	1	0.177140	N	unannotated
hsa-mir-3170	hg38:chr13:98208580-98208602:+	1	0.177140	N	unannotated
hsa-mir-3173	hg38:chr14:95137960-95137982:-	1	0.177140	N	mature,MIMAT0019214
hsa-mir-3173	hg38:chr14:95137961-95137983:-	1	0.177140	N	mature,MIMAT0019214
hsa-mir-3174	hg38:chr15:90006764-90006785:+	1	0.177140	N	mature,MIMAT0015051
hsa-mir-3176	hg38:chr16:543336-543358:+	1	0.177140	N	mature,MIMAT0015053
hsa-mir-3183	hg38:chr17:1022527-1022548:-	1	0.177140	N	mature,MIMAT0015063
hsa-mir-3187	hg38:chr19:813590-813613:+	1	0.177140	N	mature,MIMAT0019216
hsa-mir-3187	hg38:chr19:813590-813614:+	1	0.177140	N	mature,MIMAT0019216
hsa-mir-3189	hg38:chr19:18386570-18386592:+	1	0.177140	N	mature,MIMAT0019217
hsa-mir-3189	hg38:chr19:18386570-18386593:+	1	0.177140	N	mature,MIMAT0019217
hsa-mir-3189	hg38:chr19:18386570-18386594:+	1	0.177140	N	mature,MIMAT0019217
hsa-mir-3189	hg38:chr19:18386607-18386628:+	13	2.302818	N	mature,MIMAT0015071
hsa-mir-3189	hg38:chr19:18386607-18386629:+	3	0.531419	N	mature,MIMAT0015071
hsa-mir-3190	hg38:chr19:47226986-47227009:+	1	0.177140	N	mature,MIMAT0022839
hsa-mir-3191	hg38:chr19:47226942-47226964:-	1	0.177140	N	mature,MIMAT0015075
hsa-mir-3191	hg38:chr19:47226990-47227011:-	1	0.177140	N	mature,MIMAT0022732
hsa-mir-3193	hg38:chr20:31607186-31607208:+	1	0.177140	N	mature,MIMAT0015077
hsa-mir-3194	hg38:chr20:51452947-51452969:-	1	0.177140	N	mature,MIMAT0015078
hsa-mir-3198-2	hg38:chr12:54231407-54231429:-	1	0.177140	N	mature,MIMAT0015083
hsa-mir-3198-2	hg38:chr12:54231465-54231486:-	1	0.177140	N	unannotated
hsa-mir-3199-1	hg38:chr22:27920540-27920561:-	1	0.177140	N	unannotated
hsa-mir-3199-2	hg38:chr22:27920529-27920550:+	1	0.177140	N	mature,MIMAT0015084
hsa-mir-3199-2	hg38:chr22:27920539-27920561:+	1	0.177140	N	mature,MIMAT0015084
hsa-mir-3199-2	hg38:chr22:27920544-27920565:+	1	0.177140	N	mature,MIMAT0015084
hsa-mir-3199-2	hg38:chr22:27920577-27920600:+	1	0.177140	N	unannotated
hsa-mir-3199-2	hg38:chr22:27920580-27920602:+	1	0.177140	N	unannotated
hsa-mir-32	hg38:chr9:109046232-109046253:-	3	0.531419	N	mature,MIMAT0004505
hsa-mir-32	hg38:chr9:109046232-109046254:-	1	0.177140	N	mature,MIMAT0004505
hsa-mir-32	hg38:chr9:109046233-109046253:-	1	0.177140	N	mature,MIMAT0004505
hsa-mir-32	hg38:chr9:109046272-109046294:-	1	0.177140	N	mature,MIMAT0000090
hsa-mir-32	hg38:chr9:109046273-109046294:-	41	7.262733	N	mature,MIMAT0000090
hsa-mir-32	hg38:chr9:109046274-109046294:-	45	7.971292	N	mature,MIMAT0000090
hsa-mir-32	hg38:chr9:109046275-109046294:-	3	0.531419	N	mature,MIMAT0000090
hsa-mir-32	hg38:chr9:109046276-109046294:-	2	0.354280	N	mature,MIMAT0000090
hsa-mir-32	hg38:chr9:109046294-109046313:-	7	1.239979	N	precursor
hsa-mir-32	hg38:chr9:109046294-109046315:-	2	0.354280	N	precursor
hsa-mir-3200	hg38:chr22:30731610-30731631:+	3	0.531419	N	mature,MIMAT0015085
hsa-mir-3200	hg38:chr22:30731610-30731632:+	10	1.771398	N	mature,MIMAT0015085
hsa-mir-3200	hg38:chr22:30731610-30731633:+	16	2.834237	N	mature,MIMAT0015085
hsa-mir-3200	hg38:chr22:30731610-30731634:+	1	0.177140	N	mature,MIMAT0015085
hsa-mir-3202-1	hg38:chrX:153981150-153981171:+	2	0.354280	N	unannotated
hsa-mir-320a	hg38:chr8:22244972-22244995:-	3	0.531419	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244972-22244996:-	3	0.531419	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244972-22244997:-	4	0.708559	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244973-22244993:-	1	0.177140	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244973-22244995:-	10	1.771398	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244973-22244996:-	27	4.782775	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244973-22244997:-	80	14.171186	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244974-22244993:-	2	0.354280	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244974-22244994:-	1	0.177140	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244974-22244995:-	18	3.188517	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244974-22244996:-	61	10.805529	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244974-22244997:-	297	52.610527	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244975-22244994:-	2	0.354280	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244975-22244995:-	4	0.708559	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244975-22244996:-	92	16.296864	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244975-22244997:-	1087	192.550987	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244975-22244998:-	2	0.354280	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244976-22244995:-	3	0.531419	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244976-22244996:-	17	3.011377	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244976-22244997:-	169	29.936630	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244976-22244998:-	10	1.771398	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244977-22244997:-	12	2.125678	Y	mature,MIMAT0000510
hsa-mir-320b-1	hg38:chr1:116671787-116671807:+	5	0.885699	Y	mature,MIMAT0005792
hsa-mir-320b-1	hg38:chr1:116671787-116671809:+	3	0.531419	N	mature,MIMAT0005792
hsa-mir-320b-1	hg38:chr1:116671787-116671810:+	2	0.354280	N	mature,MIMAT0005792
hsa-mir-320b-2	hg38:chr1:224257047-224257071:-	1	0.177140	N	mature,MIMAT0005792
hsa-mir-320b-2	hg38:chr1:224257048-224257071:-	1	0.177140	N	mature,MIMAT0005792
hsa-mir-320b-2	hg38:chr1:224257049-224257071:-	2	0.354280	N	mature,MIMAT0005792
hsa-mir-320b-2	hg38:chr1:224257051-224257071:-	7	1.239979	Y	mature,MIMAT0005792
hsa-mir-320c-1	hg38:chr18:21683559-21683581:+	4	0.708559	N	mature,MIMAT0005793
hsa-mir-320c-1	hg38:chr18:21683560-21683579:+	1	0.177140	N	mature,MIMAT0005793
hsa-mir-320c-1	hg38:chr18:21683560-21683581:+	1	0.177140	N	mature,MIMAT0005793
hsa-mir-320c-1	hg38:chr18:21683561-21683582:+	1	0.177140	N	mature,MIMAT0005793
hsa-mir-320c-2	hg38:chr18:24321716-24321736:+	2	0.354280	N	mature,MIMAT0005793
hsa-mir-320c-2	hg38:chr18:24321716-24321738:+	1	0.177140	N	mature,MIMAT0005793
hsa-mir-320d-1	hg38:chr13:40727826-40727847:-	1	0.177140	N	mature,MIMAT0006764
hsa-mir-320d-1	hg38:chr13:40727828-40727847:-	1	0.177140	N	mature,MIMAT0006764
hsa-mir-320d-2	hg38:chrX:140926171-140926191:-	1	0.177140	N	mature,MIMAT0006764
hsa-mir-320e	hg38:chr19:46709296-46709313:-	1	0.177140	N	mature,MIMAT0015072
hsa-mir-323a	hg38:chr14:101025728-101025747:+	1	0.177140	N	precursor
hsa-mir-323a	hg38:chr14:101025781-101025803:+	5	0.885699	N	mature,MIMAT0000755
hsa-mir-323a	hg38:chr14:101025782-101025802:+	1	0.177140	N	mature,MIMAT0000755
hsa-mir-323a	hg38:chr14:101025782-101025803:+	3	0.531419	N	mature,MIMAT0000755
hsa-mir-323b	hg38:chr14:101056269-101056289:+	2	0.354280	N	mature,MIMAT0015050
hsa-mir-323b	hg38:chr14:101056269-101056290:+	10	1.771398	N	mature,MIMAT0015050
hsa-mir-324	hg38:chr17:7223308-7223328:-	10	1.771398	N	mature,MIMAT0000762
hsa-mir-324	hg38:chr17:7223308-7223329:-	2	0.354280	N	mature,MIMAT0000762
hsa-mir-324	hg38:chr17:7223308-7223330:-	45	7.971292	N	mature,MIMAT0000762
hsa-mir-324	hg38:chr17:7223309-7223328:-	3	0.531419	N	mature,MIMAT0000762
hsa-mir-324	hg38:chr17:7223309-7223330:-	5	0.885699	N	mature,MIMAT0000762
hsa-mir-324	hg38:chr17:7223310-7223330:-	2	0.354280	N	mature,MIMAT0000762
hsa-mir-324	hg38:chr17:7223341-7223365:-	1	0.177140	N	mature,MIMAT0000761
hsa-mir-324	hg38:chr17:7223342-7223365:-	35	6.199894	N	mature,MIMAT0000761
hsa-mir-324	hg38:chr17:7223343-7223365:-	47	8.325572	N	mature,MIMAT0000761
hsa-mir-324	hg38:chr17:7223344-7223365:-	24	4.251356	N	mature,MIMAT0000761
hsa-mir-324	hg38:chr17:7223345-7223365:-	3	0.531419	N	mature,MIMAT0000761
hsa-mir-324	hg38:chr17:7223347-7223365:-	1	0.177140	N	mature,MIMAT0000761
hsa-mir-324	hg38:chr17:7223365-7223385:-	5	0.885699	N	precursor
hsa-mir-326	hg38:chr11:75335107-75335128:-	5	0.885699	N	mature,MIMAT0000756
hsa-mir-326	hg38:chr11:75335108-75335128:-	52	9.211271	N	mature,MIMAT0000756
hsa-mir-326	hg38:chr11:75335109-75335128:-	3	0.531419	N	mature,MIMAT0000756
hsa-mir-326	hg38:chr11:75335168-75335187:-	1	0.177140	N	unannotated
hsa-mir-326	hg38:chr11:75335168-75335188:-	1	0.177140	N	unannotated
hsa-mir-328	hg38:chr16:67202326-67202349:-	1	0.177140	N	mature,MIMAT0000752
hsa-mir-328	hg38:chr16:67202327-67202348:-	1	0.177140	N	mature,MIMAT0000752
hsa-mir-328	hg38:chr16:67202327-67202349:-	74	13.108347	N	mature,MIMAT0000752
hsa-mir-328	hg38:chr16:67202328-67202349:-	16	2.834237	N	mature,MIMAT0000752
hsa-mir-328	hg38:chr16:67202329-67202349:-	2	0.354280	N	mature,MIMAT0000752
hsa-mir-328	hg38:chr16:67202330-67202349:-	4	0.708559	N	mature,MIMAT0000752
hsa-mir-328	hg38:chr16:67202331-67202349:-	2	0.354280	N	mature,MIMAT0000752
hsa-mir-328	hg38:chr16:67202389-67202409:-	2	0.354280	N	precursor
hsa-mir-329-1	hg38:chr14:101026834-101026856:+	2	0.354280	N	mature,MIMAT0001629
hsa-mir-330	hg38:chr19:45639007-45639030:-	1	0.177140	N	mature,MIMAT0000751
hsa-mir-330	hg38:chr19:45639009-45639032:-	1	0.177140	N	mature,MIMAT0000751
hsa-mir-330	hg38:chr19:45639010-45639031:-	2	0.354280	N	mature,MIMAT0000751
hsa-mir-330	hg38:chr19:45639010-45639032:-	1	0.177140	N	mature,MIMAT0000751
hsa-mir-330	hg38:chr19:45639011-45639032:-	11	1.948538	N	mature,MIMAT0000751
hsa-mir-330	hg38:chr19:45639012-45639032:-	1	0.177140	N	mature,MIMAT0000751
hsa-mir-330	hg38:chr19:45639048-45639071:-	12	2.125678	N	mature,MIMAT0004693
hsa-mir-330	hg38:chr19:45639049-45639071:-	5	0.885699	N	mature,MIMAT0004693
hsa-mir-330	hg38:chr19:45639050-45639071:-	118	20.902499	N	mature,MIMAT0004693
hsa-mir-330	hg38:chr19:45639051-45639071:-	13	2.302818	N	mature,MIMAT0004693
hsa-mir-331	hg38:chr12:95308426-95308445:+	5	0.885699	N	precursor
hsa-mir-331	hg38:chr12:95308440-95308461:+	1	0.177140	N	mature,MIMAT0004700
hsa-mir-331	hg38:chr12:95308440-95308462:+	1	0.177140	N	mature,MIMAT0004700
hsa-mir-331	hg38:chr12:95308440-95308463:+	1	0.177140	N	mature,MIMAT0004700
hsa-mir-331	hg38:chr12:95308441-95308464:+	1	0.177140	N	mature,MIMAT0004700
hsa-mir-331	hg38:chr12:95308443-95308464:+	7	1.239979	N	mature,MIMAT0004700
hsa-mir-331	hg38:chr12:95308443-95308465:+	2	0.354280	N	mature,MIMAT0004700
hsa-mir-331	hg38:chr12:95308444-95308465:+	1	0.177140	N	mature,MIMAT0004700
hsa-mir-331	hg38:chr12:95308445-95308465:+	4	0.708559	N	mature,MIMAT0004700
hsa-mir-331	hg38:chr12:95308445-95308466:+	2	0.354280	N	mature,MIMAT0004700
hsa-mir-331	hg38:chr12:95308445-95308467:+	2	0.354280	N	mature,MIMAT0004700
hsa-mir-331	hg38:chr12:95308480-95308499:+	2	0.354280	N	mature,MIMAT0000760
hsa-mir-331	hg38:chr12:95308480-95308500:+	43	7.617012	N	mature,MIMAT0000760
hsa-mir-331	hg38:chr12:95308480-95308501:+	23	4.074216	N	mature,MIMAT0000760
hsa-mir-331	hg38:chr12:95308480-95308502:+	1	0.177140	N	mature,MIMAT0000760
hsa-mir-331	hg38:chr12:95308481-95308499:+	1	0.177140	N	mature,MIMAT0000760
hsa-mir-331	hg38:chr12:95308481-95308500:+	2	0.354280	N	mature,MIMAT0000760
hsa-mir-331	hg38:chr12:95308481-95308501:+	4	0.708559	N	mature,MIMAT0000760
hsa-mir-335	hg38:chr7:130496126-130496145:+	1	0.177140	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496126-130496147:+	8	1.417119	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496126-130496148:+	21	3.719936	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496126-130496149:+	4	0.708559	N	mature,MIMAT0000765
