miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-mir-26b	hg38:chr2:218402657-218402681:+	1	0.254333	N	mature,MIMAT0000083
hsa-mir-26b	hg38:chr2:218402659-218402679:+	1	0.254333	N	mature,MIMAT0000083
hsa-mir-26b	hg38:chr2:218402661-218402679:+	2	0.508666	N	mature,MIMAT0000083
hsa-mir-26b	hg38:chr2:218402691-218402713:+	2	0.508666	N	mature,MIMAT0004500
hsa-mir-26b	hg38:chr2:218402692-218402711:+	1	0.254333	N	mature,MIMAT0004500
hsa-mir-26b	hg38:chr2:218402692-218402712:+	11	2.797662	N	mature,MIMAT0004500
hsa-mir-26b	hg38:chr2:218402692-218402713:+	45	11.444980	N	mature,MIMAT0004500
hsa-mir-26b	hg38:chr2:218402692-218402714:+	8	2.034663	N	mature,MIMAT0004500
hsa-mir-26b	hg38:chr2:218402692-218402715:+	1	0.254333	N	mature,MIMAT0004500
hsa-mir-27a	hg38:chr19:13836446-13836468:-	13	3.306327	N	mature,MIMAT0000084
hsa-mir-27a	hg38:chr19:13836447-13836468:-	3437	874.142103	N	mature,MIMAT0000084
hsa-mir-27a	hg38:chr19:13836447-13836469:-	2	0.508666	N	mature,MIMAT0000084
hsa-mir-27a	hg38:chr19:13836448-13836468:-	5233	1330.923953	N	mature,MIMAT0000084
hsa-mir-27a	hg38:chr19:13836449-13836468:-	173	43.999588	N	mature,MIMAT0000084
hsa-mir-27a	hg38:chr19:13836450-13836468:-	98	24.924622	Y	mature,MIMAT0000084
hsa-mir-27a	hg38:chr19:13836451-13836468:-	14	3.560660	N	mature,MIMAT0000084
hsa-mir-27a	hg38:chr19:13836468-13836487:-	2	0.508666	N	stemloop
hsa-mir-27a	hg38:chr19:13836487-13836508:-	3	0.762999	N	mature,MIMAT0004501
hsa-mir-27a	hg38:chr19:13836487-13836509:-	62	15.768638	N	mature,MIMAT0004501
hsa-mir-27a	hg38:chr19:13836488-13836509:-	5	1.271664	N	mature,MIMAT0004501
hsa-mir-27a	hg38:chr19:13836489-13836509:-	1	0.254333	N	mature,MIMAT0004501
hsa-mir-27a	hg38:chr19:13836509-13836528:-	1	0.254333	N	precursor
hsa-mir-27a	hg38:chr19:13836509-13836529:-	63	16.022971	N	precursor
hsa-mir-27a	hg38:chr19:13836509-13836530:-	1	0.254333	N	precursor
hsa-mir-27b	hg38:chr9:95085440-95085463:+	2	0.508666	N	precursor
hsa-mir-27b	hg38:chr9:95085442-95085463:+	1	0.254333	N	precursor
hsa-mir-27b	hg38:chr9:95085462-95085485:+	6	1.525997	N	mature,MIMAT0004588
hsa-mir-27b	hg38:chr9:95085463-95085483:+	1	0.254333	N	mature,MIMAT0004588
hsa-mir-27b	hg38:chr9:95085463-95085484:+	1	0.254333	N	mature,MIMAT0004588
hsa-mir-27b	hg38:chr9:95085463-95085485:+	17	4.323659	N	mature,MIMAT0004588
hsa-mir-27b	hg38:chr9:95085463-95085487:+	2	0.508666	N	mature,MIMAT0004588
hsa-mir-27b	hg38:chr9:95085463-95085488:+	1	0.254333	N	mature,MIMAT0004588
hsa-mir-27b	hg38:chr9:95085504-95085524:+	3	0.762999	N	mature,MIMAT0000419
hsa-mir-27b	hg38:chr9:95085504-95085525:+	9	2.288996	N	mature,MIMAT0000419
hsa-mir-27b	hg38:chr9:95085504-95085526:+	14	3.560660	N	mature,MIMAT0000419
hsa-mir-27b	hg38:chr9:95085504-95085527:+	1	0.254333	N	mature,MIMAT0000419
hsa-mir-27b	hg38:chr9:95085505-95085522:+	14	3.560660	N	mature,MIMAT0000419
hsa-mir-27b	hg38:chr9:95085505-95085523:+	98	24.924622	Y	mature,MIMAT0000419
hsa-mir-27b	hg38:chr9:95085505-95085524:+	155	39.421596	N	mature,MIMAT0000419
hsa-mir-27b	hg38:chr9:95085505-95085525:+	1670	424.735907	N	mature,MIMAT0000419
hsa-mir-27b	hg38:chr9:95085505-95085526:+	1924	489.336458	N	mature,MIMAT0000419
hsa-mir-27b	hg38:chr9:95085505-95085527:+	323	82.149520	N	mature,MIMAT0000419
hsa-mir-27b	hg38:chr9:95085506-95085526:+	1	0.254333	N	mature,MIMAT0000419
hsa-mir-28	hg38:chr3:188688793-188688813:+	1	0.254333	N	mature,MIMAT0000085
hsa-mir-28	hg38:chr3:188688793-188688814:+	1	0.254333	N	mature,MIMAT0000085
hsa-mir-28	hg38:chr3:188688793-188688815:+	5	1.271664	N	mature,MIMAT0000085
hsa-mir-28	hg38:chr3:188688793-188688816:+	1	0.254333	N	mature,MIMAT0000085
hsa-mir-28	hg38:chr3:188688794-188688813:+	3	0.762999	N	mature,MIMAT0000085
hsa-mir-28	hg38:chr3:188688794-188688814:+	26	6.612655	N	mature,MIMAT0000085
hsa-mir-28	hg38:chr3:188688794-188688815:+	303	77.062862	N	mature,MIMAT0000085
hsa-mir-28	hg38:chr3:188688794-188688816:+	127	32.300276	N	mature,MIMAT0000085
hsa-mir-28	hg38:chr3:188688794-188688817:+	10	2.543329	N	mature,MIMAT0000085
hsa-mir-28	hg38:chr3:188688795-188688816:+	1	0.254333	N	mature,MIMAT0000085
hsa-mir-28	hg38:chr3:188688795-188688817:+	1	0.254333	N	mature,MIMAT0000085
hsa-mir-28	hg38:chr3:188688833-188688854:+	2	0.508666	N	mature,MIMAT0004502
hsa-mir-28	hg38:chr3:188688833-188688855:+	4	1.017332	N	mature,MIMAT0004502
hsa-mir-28	hg38:chr3:188688833-188688856:+	4	1.017332	N	mature,MIMAT0004502
hsa-mir-28	hg38:chr3:188688834-188688854:+	99	25.178955	N	mature,MIMAT0004502
hsa-mir-28	hg38:chr3:188688834-188688855:+	2393	608.618578	N	mature,MIMAT0004502
hsa-mir-28	hg38:chr3:188688834-188688856:+	10310	2622.171977	N	mature,MIMAT0004502
hsa-mir-28	hg38:chr3:188688834-188688857:+	703	178.796014	N	mature,MIMAT0004502
hsa-mir-28	hg38:chr3:188688834-188688858:+	1	0.254333	N	mature,MIMAT0004502
hsa-mir-28	hg38:chr3:188688835-188688854:+	1	0.254333	N	mature,MIMAT0004502
hsa-mir-28	hg38:chr3:188688835-188688855:+	25	6.358322	N	mature,MIMAT0004502
hsa-mir-28	hg38:chr3:188688835-188688856:+	150	38.149932	N	mature,MIMAT0004502
hsa-mir-28	hg38:chr3:188688835-188688857:+	986	250.772218	N	mature,MIMAT0004502
hsa-mir-28	hg38:chr3:188688835-188688858:+	1	0.254333	N	mature,MIMAT0004502
hsa-mir-28	hg38:chr3:188688836-188688855:+	1	0.254333	N	mature,MIMAT0004502
hsa-mir-28	hg38:chr3:188688836-188688856:+	30	7.629986	N	mature,MIMAT0004502
hsa-mir-28	hg38:chr3:188688836-188688857:+	63	16.022971	N	mature,MIMAT0004502
hsa-mir-28	hg38:chr3:188688837-188688856:+	2	0.508666	N	mature,MIMAT0004502
hsa-mir-296	hg38:chr20:58817626-58817648:-	1	0.254333	N	mature,MIMAT0004679
hsa-mir-296	hg38:chr20:58817628-58817647:-	1	0.254333	N	mature,MIMAT0004679
hsa-mir-296	hg38:chr20:58817628-58817648:-	4	1.017332	N	mature,MIMAT0004679
hsa-mir-296	hg38:chr20:58817629-58817648:-	1	0.254333	N	mature,MIMAT0004679
hsa-mir-296	hg38:chr20:58817661-58817681:-	1	0.254333	N	mature,MIMAT0000690
hsa-mir-296	hg38:chr20:58817661-58817682:-	4	1.017332	N	mature,MIMAT0000690
hsa-mir-296	hg38:chr20:58817662-58817683:-	2	0.508666	N	mature,MIMAT0000690
hsa-mir-296	hg38:chr20:58817663-58817682:-	1	0.254333	N	mature,MIMAT0000690
hsa-mir-296	hg38:chr20:58817682-58817701:-	1	0.254333	N	precursor
hsa-mir-299	hg38:chr14:101023776-101023799:+	2	0.508666	N	precursor
hsa-mir-299	hg38:chr14:101023777-101023800:+	1	0.254333	N	precursor
hsa-mir-299	hg38:chr14:101023778-101023800:+	2	0.508666	N	precursor
hsa-mir-299	hg38:chr14:101023779-101023799:+	3	0.762999	N	precursor
hsa-mir-299	hg38:chr14:101023779-101023800:+	4	1.017332	N	precursor
hsa-mir-299	hg38:chr14:101023780-101023800:+	1	0.254333	N	precursor
hsa-mir-299	hg38:chr14:101023799-101023820:+	3	0.762999	N	mature,MIMAT0002890
hsa-mir-299	hg38:chr14:101023799-101023821:+	17	4.323659	N	mature,MIMAT0002890
hsa-mir-299	hg38:chr14:101023800-101023820:+	4	1.017332	N	mature,MIMAT0002890
hsa-mir-299	hg38:chr14:101023800-101023821:+	21	5.340990	N	mature,MIMAT0002890
hsa-mir-299	hg38:chr14:101023800-101023822:+	8	2.034663	N	mature,MIMAT0002890
hsa-mir-299	hg38:chr14:101023800-101023823:+	1	0.254333	N	mature,MIMAT0002890
hsa-mir-299	hg38:chr14:101023831-101023853:+	4	1.017332	N	mature,MIMAT0000687
hsa-mir-299	hg38:chr14:101023831-101023854:+	1	0.254333	N	mature,MIMAT0000687
hsa-mir-299	hg38:chr14:101023832-101023851:+	1	0.254333	N	mature,MIMAT0000687
hsa-mir-299	hg38:chr14:101023832-101023852:+	1	0.254333	N	mature,MIMAT0000687
hsa-mir-299	hg38:chr14:101023832-101023853:+	6	1.525997	N	mature,MIMAT0000687
hsa-mir-299	hg38:chr14:101023832-101023854:+	7	1.780330	N	mature,MIMAT0000687
hsa-mir-29a	hg38:chr7:130876746-130876770:-	2	0.508666	N	mature,MIMAT0000086
hsa-mir-29a	hg38:chr7:130876747-130876770:-	544	138.357086	N	mature,MIMAT0000086
hsa-mir-29a	hg38:chr7:130876747-130876771:-	22	5.595323	N	mature,MIMAT0000086
hsa-mir-29a	hg38:chr7:130876748-130876769:-	1	0.254333	N	mature,MIMAT0000086
hsa-mir-29a	hg38:chr7:130876748-130876770:-	6338	1611.961784	N	mature,MIMAT0000086
hsa-mir-29a	hg38:chr7:130876748-130876771:-	288	73.247869	N	mature,MIMAT0000086
hsa-mir-29a	hg38:chr7:130876749-130876768:-	1	0.254333	N	mature,MIMAT0000086
hsa-mir-29a	hg38:chr7:130876749-130876769:-	3	0.762999	N	mature,MIMAT0000086
hsa-mir-29a	hg38:chr7:130876749-130876770:-	16836	4281.948342	N	mature,MIMAT0000086
hsa-mir-29a	hg38:chr7:130876749-130876771:-	3664	931.875667	N	mature,MIMAT0000086
hsa-mir-29a	hg38:chr7:130876750-130876770:-	1654	420.666581	N	mature,MIMAT0000086
hsa-mir-29a	hg38:chr7:130876750-130876771:-	552	140.391749	N	mature,MIMAT0000086
hsa-mir-29a	hg38:chr7:130876751-130876770:-	1172	298.078134	N	mature,MIMAT0000086
hsa-mir-29a	hg38:chr7:130876751-130876771:-	212	53.918570	N	mature,MIMAT0000086
hsa-mir-29a	hg38:chr7:130876752-130876770:-	27	6.866988	N	mature,MIMAT0000086
hsa-mir-29a	hg38:chr7:130876752-130876771:-	23	5.849656	N	mature,MIMAT0000086
hsa-mir-29a	hg38:chr7:130876753-130876770:-	7	1.780330	N	mature,MIMAT0000086
hsa-mir-29a	hg38:chr7:130876784-130876808:-	3	0.762999	N	mature,MIMAT0004503
hsa-mir-29a	hg38:chr7:130876785-130876808:-	19	4.832325	N	mature,MIMAT0004503
hsa-mir-29a	hg38:chr7:130876786-130876806:-	1	0.254333	N	mature,MIMAT0004503
hsa-mir-29a	hg38:chr7:130876786-130876807:-	1	0.254333	N	mature,MIMAT0004503
hsa-mir-29a	hg38:chr7:130876786-130876808:-	27	6.866988	N	mature,MIMAT0004503
hsa-mir-29a	hg38:chr7:130876787-130876808:-	1	0.254333	N	mature,MIMAT0004503
hsa-mir-29a	hg38:chr7:130876789-130876808:-	1	0.254333	N	mature,MIMAT0004503
hsa-mir-29b-1	hg38:chr7:130877467-130877489:-	2	0.508666	N	mature,MIMAT0000100
hsa-mir-29b-1	hg38:chr7:130877467-130877490:-	1518	386.077310	N	mature,MIMAT0000100
hsa-mir-29b-1	hg38:chr7:130877468-130877490:-	56	14.242641	N	mature,MIMAT0000100
hsa-mir-29b-1	hg38:chr7:130877469-130877490:-	174	44.253921	N	mature,MIMAT0000100
hsa-mir-29b-1	hg38:chr7:130877469-130877491:-	31	7.884319	N	mature,MIMAT0000100
hsa-mir-29b-1	hg38:chr7:130877470-130877490:-	77	19.583632	N	mature,MIMAT0000100
hsa-mir-29b-1	hg38:chr7:130877470-130877491:-	19	4.832325	N	mature,MIMAT0000100
hsa-mir-29b-1	hg38:chr7:130877471-130877490:-	63	16.022971	N	mature,MIMAT0000100
hsa-mir-29b-1	hg38:chr7:130877471-130877491:-	14	3.560660	N	mature,MIMAT0000100
hsa-mir-29b-1	hg38:chr7:130877507-130877530:-	1	0.254333	N	mature,MIMAT0004514
hsa-mir-29b-1	hg38:chr7:130877507-130877531:-	2	0.508666	N	mature,MIMAT0004514
hsa-mir-29b-1	hg38:chr7:130877508-130877531:-	2	0.508666	N	mature,MIMAT0004514
hsa-mir-29b-1	hg38:chr7:130877509-130877531:-	4	1.017332	N	mature,MIMAT0004514
hsa-mir-29b-1	hg38:chr7:130877510-130877531:-	11	2.797662	N	mature,MIMAT0004514
hsa-mir-29b-1	hg38:chr7:130877511-130877531:-	1	0.254333	N	mature,MIMAT0004514
hsa-mir-29b-2	hg38:chr1:207802449-207802473:-	3	0.762999	N	mature,MIMAT0000100
hsa-mir-29b-2	hg38:chr1:207802450-207802467:-	1	0.254333	N	mature,MIMAT0000100
hsa-mir-29b-2	hg38:chr1:207802450-207802470:-	2	0.508666	N	mature,MIMAT0000100
hsa-mir-29b-2	hg38:chr1:207802450-207802472:-	2	0.508666	N	mature,MIMAT0000100
hsa-mir-29b-2	hg38:chr1:207802450-207802473:-	1505	382.770982	N	mature,MIMAT0000100
hsa-mir-29b-2	hg38:chr1:207802451-207802473:-	63	16.022971	N	mature,MIMAT0000100
hsa-mir-29b-2	hg38:chr1:207802451-207802474:-	3	0.762999	N	mature,MIMAT0000100
hsa-mir-29b-2	hg38:chr1:207802452-207802473:-	185	47.051583	N	mature,MIMAT0000100
hsa-mir-29b-2	hg38:chr1:207802452-207802474:-	29	7.375653	N	mature,MIMAT0000100
hsa-mir-29b-2	hg38:chr1:207802453-207802473:-	93	23.652958	N	mature,MIMAT0000100
hsa-mir-29b-2	hg38:chr1:207802453-207802474:-	22	5.595323	N	mature,MIMAT0000100
hsa-mir-29b-2	hg38:chr1:207802454-207802473:-	67	17.040303	N	mature,MIMAT0000100
hsa-mir-29b-2	hg38:chr1:207802454-207802474:-	13	3.306327	N	mature,MIMAT0000100
hsa-mir-29b-2	hg38:chr1:207802455-207802473:-	1	0.254333	N	mature,MIMAT0000100
hsa-mir-29b-2	hg38:chr1:207802455-207802474:-	1	0.254333	N	mature,MIMAT0000100
hsa-mir-29b-2	hg38:chr1:207802456-207802473:-	2	0.508666	N	mature,MIMAT0000100
hsa-mir-29b-2	hg38:chr1:207802456-207802474:-	1	0.254333	Y	mature,MIMAT0000100
hsa-mir-29b-2	hg38:chr1:207802490-207802513:-	1	0.254333	N	mature,MIMAT0004515
hsa-mir-29b-2	hg38:chr1:207802490-207802514:-	1	0.254333	N	mature,MIMAT0004515
hsa-mir-29b-2	hg38:chr1:207802491-207802513:-	3	0.762999	N	mature,MIMAT0004515
hsa-mir-29b-2	hg38:chr1:207802491-207802514:-	36	9.155984	N	mature,MIMAT0004515
hsa-mir-29b-2	hg38:chr1:207802491-207802515:-	2	0.508666	N	mature,MIMAT0004515
hsa-mir-29b-2	hg38:chr1:207802492-207802514:-	25	6.358322	N	mature,MIMAT0004515
hsa-mir-29b-2	hg38:chr1:207802492-207802515:-	1	0.254333	N	mature,MIMAT0004515
hsa-mir-29c	hg38:chr1:207801863-207801884:-	1	0.254333	N	mature,MIMAT0000681
hsa-mir-29c	hg38:chr1:207801864-207801887:-	14	3.560660	N	mature,MIMAT0000681
hsa-mir-29c	hg38:chr1:207801865-207801887:-	563	143.189411	N	mature,MIMAT0000681
hsa-mir-29c	hg38:chr1:207801866-207801887:-	2080	529.012387	N	mature,MIMAT0000681
hsa-mir-29c	hg38:chr1:207801866-207801888:-	11	2.797662	N	mature,MIMAT0000681
hsa-mir-29c	hg38:chr1:207801867-207801887:-	580	147.513070	N	mature,MIMAT0000681
hsa-mir-29c	hg38:chr1:207801867-207801888:-	1	0.254333	N	mature,MIMAT0000681
hsa-mir-29c	hg38:chr1:207801868-207801886:-	1	0.254333	N	mature,MIMAT0000681
hsa-mir-29c	hg38:chr1:207801868-207801887:-	862	219.234941	N	mature,MIMAT0000681
hsa-mir-29c	hg38:chr1:207801868-207801888:-	8	2.034663	N	mature,MIMAT0000681
hsa-mir-29c	hg38:chr1:207801869-207801887:-	10	2.543329	N	mature,MIMAT0000681
hsa-mir-29c	hg38:chr1:207801870-207801888:-	1	0.254333	Y	mature,MIMAT0000681
hsa-mir-29c	hg38:chr1:207801900-207801923:-	5	1.271664	N	mature,MIMAT0004673
hsa-mir-29c	hg38:chr1:207801901-207801923:-	22	5.595323	N	mature,MIMAT0004673
hsa-mir-29c	hg38:chr1:207801901-207801924:-	2	0.508666	N	mature,MIMAT0004673
hsa-mir-29c	hg38:chr1:207801902-207801923:-	1	0.254333	N	mature,MIMAT0004673
hsa-mir-29c	hg38:chr1:207801902-207801924:-	2	0.508666	N	mature,MIMAT0004673
hsa-mir-29c	hg38:chr1:207801902-207801925:-	3	0.762999	N	mature,MIMAT0004673
hsa-mir-29c	hg38:chr1:207801903-207801923:-	2	0.508666	N	mature,MIMAT0004673
hsa-mir-29c	hg38:chr1:207801903-207801924:-	3	0.762999	N	mature,MIMAT0004673
hsa-mir-29c	hg38:chr1:207801903-207801925:-	3	0.762999	N	mature,MIMAT0004673
hsa-mir-29c	hg38:chr1:207801904-207801923:-	1	0.254333	N	mature,MIMAT0004673
hsa-mir-29c	hg38:chr1:207801904-207801924:-	1	0.254333	N	mature,MIMAT0004673
hsa-mir-29c	hg38:chr1:207801904-207801925:-	8	2.034663	N	mature,MIMAT0004673
hsa-mir-29c	hg38:chr1:207801905-207801925:-	1	0.254333	N	mature,MIMAT0004673
hsa-mir-301a	hg38:chr17:59151148-59151172:-	3	0.762999	N	mature,MIMAT0000688
hsa-mir-301a	hg38:chr17:59151149-59151172:-	11	2.797662	N	mature,MIMAT0000688
hsa-mir-301a	hg38:chr17:59151150-59151172:-	10	2.543329	N	mature,MIMAT0000688
hsa-mir-301a	hg38:chr17:59151187-59151209:-	1	0.254333	N	mature,MIMAT0022696
hsa-mir-301a	hg38:chr17:59151188-59151209:-	2	0.508666	N	mature,MIMAT0022696
hsa-mir-301b	hg38:chr22:21652990-21653012:+	1	0.254333	N	mature,MIMAT0032026
hsa-mir-301b	hg38:chr22:21653025-21653047:+	1	0.254333	N	mature,MIMAT0004958
hsa-mir-301b	hg38:chr22:21653025-21653048:+	1	0.254333	N	mature,MIMAT0004958
hsa-mir-3064	hg38:chr17:64500776-64500798:-	1	0.254333	N	mature,MIMAT0019865
hsa-mir-3064	hg38:chr17:64500778-64500798:-	2	0.508666	N	mature,MIMAT0019865
hsa-mir-3065	hg38:chr17:81125886-81125908:+	1	0.254333	N	mature,MIMAT0015066
hsa-mir-3065	hg38:chr17:81125926-81125947:+	4	1.017332	N	mature,MIMAT0015378
hsa-mir-3065	hg38:chr17:81125926-81125948:+	20	5.086658	N	mature,MIMAT0015378
hsa-mir-3065	hg38:chr17:81125926-81125949:+	5	1.271664	N	mature,MIMAT0015378
hsa-mir-3074	hg38:chr9:95086062-95086083:-	2	0.508666	N	mature,MIMAT0019208
hsa-mir-3074	hg38:chr9:95086062-95086084:-	5	1.271664	N	mature,MIMAT0019208
hsa-mir-3074	hg38:chr9:95086063-95086083:-	1	0.254333	N	mature,MIMAT0019208
hsa-mir-3074	hg38:chr9:95086063-95086085:-	1	0.254333	N	mature,MIMAT0019208
hsa-mir-30a	hg38:chr6:71403553-71403575:-	793	201.685973	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403553-71403576:-	169	42.982256	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403554-71403574:-	22	5.595323	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403554-71403575:-	2230	567.162319	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403554-71403576:-	8067	2051.703331	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403554-71403577:-	1	0.254333	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403555-71403574:-	6	1.525997	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403555-71403575:-	1178	299.604131	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403555-71403576:-	6378	1622.135099	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403556-71403574:-	2	0.508666	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403556-71403575:-	136	34.589271	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403556-71403576:-	1422	361.661353	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403557-71403575:-	19	4.832325	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403557-71403576:-	384	97.663825	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403558-71403576:-	45	11.444980	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403560-71403576:-	2	0.508666	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403561-71403576:-	1	0.254333	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403592-71403615:-	1	0.254333	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403592-71403616:-	1	0.254333	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403592-71403617:-	4	1.017332	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403593-71403613:-	2	0.508666	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403593-71403615:-	7	1.780330	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403593-71403616:-	127	32.300276	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403593-71403617:-	7025	1786.688471	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403594-71403616:-	60	15.259973	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403594-71403617:-	13141	3342.188356	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403595-71403613:-	4	1.017332	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403595-71403614:-	1	0.254333	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403595-71403615:-	2	0.508666	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403595-71403616:-	161	40.947593	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403595-71403617:-	54721	13917.349444	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403596-71403616:-	4	1.017332	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403596-71403617:-	3296	838.281168	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403597-71403616:-	2	0.508666	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403597-71403617:-	503	127.929438	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403598-71403616:-	1	0.254333	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403598-71403617:-	374	95.120497	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403599-71403617:-	1	0.254333	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403600-71403617:-	1	0.254333	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403617-71403638:-	1	0.254333	N	precursor
hsa-mir-30b	hg38:chr8:134800532-134800554:-	1	0.254333	N	mature,MIMAT0004589
hsa-mir-30b	hg38:chr8:134800533-134800554:-	1	0.254333	N	mature,MIMAT0004589
hsa-mir-30b	hg38:chr8:134800534-134800554:-	3	0.762999	N	mature,MIMAT0004589
hsa-mir-30b	hg38:chr8:134800569-134800592:-	1	0.254333	N	mature,MIMAT0000420
hsa-mir-30b	hg38:chr8:134800570-134800591:-	1	0.254333	N	mature,MIMAT0000420
hsa-mir-30b	hg38:chr8:134800570-134800592:-	925	235.257913	N	mature,MIMAT0000420
hsa-mir-30b	hg38:chr8:134800571-134800592:-	233	59.259561	N	mature,MIMAT0000420
hsa-mir-30b	hg38:chr8:134800572-134800592:-	40	10.173315	N	mature,MIMAT0000420
hsa-mir-30b	hg38:chr8:134800573-134800592:-	1	0.254333	N	mature,MIMAT0000420
hsa-mir-30b	hg38:chr8:134800574-134800592:-	2	0.508666	Y	mature,MIMAT0000420
hsa-mir-30c-1	hg38:chr1:40757300-40757318:+	1	0.254333	Y	mature,MIMAT0000244
hsa-mir-30c-1	hg38:chr1:40757300-40757319:+	7	1.780330	N	mature,MIMAT0000244
hsa-mir-30c-1	hg38:chr1:40757300-40757320:+	2	0.508666	N	mature,MIMAT0000244
hsa-mir-30c-1	hg38:chr1:40757300-40757321:+	88	22.381293	N	mature,MIMAT0000244
hsa-mir-30c-1	hg38:chr1:40757300-40757322:+	101	25.687621	N	mature,MIMAT0000244
hsa-mir-30c-1	hg38:chr1:40757300-40757323:+	296	75.282532	N	mature,MIMAT0000244
hsa-mir-30c-1	hg38:chr1:40757300-40757324:+	296	75.282532	N	mature,MIMAT0000244
hsa-mir-30c-1	hg38:chr1:40757339-40757361:+	1	0.254333	N	mature,MIMAT0004674
hsa-mir-30c-2	hg38:chr6:71376962-71376986:-	2	0.508666	N	mature,MIMAT0004550
hsa-mir-30c-2	hg38:chr6:71376963-71376986:-	12	3.051995	N	mature,MIMAT0004550
hsa-mir-30c-2	hg38:chr6:71376964-71376985:-	1	0.254333	N	mature,MIMAT0004550
hsa-mir-30c-2	hg38:chr6:71376964-71376986:-	223	56.716232	N	mature,MIMAT0004550
hsa-mir-30c-2	hg38:chr6:71376966-71376986:-	1	0.254333	N	mature,MIMAT0004550
hsa-mir-30c-2	hg38:chr6:71377002-71377026:-	294	74.773866	N	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377003-71377026:-	310	78.843192	N	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377003-71377027:-	1	0.254333	N	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377004-71377026:-	84	21.363962	N	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377005-71377026:-	91	23.144292	N	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377006-71377026:-	7	1.780330	N	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377007-71377026:-	9	2.288996	N	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377008-71377026:-	1	0.254333	Y	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377026-71377050:-	2	0.508666	N	precursor
hsa-mir-30c-2	hg38:chr6:71377027-71377048:-	1	0.254333	N	precursor
hsa-mir-30d	hg38:chr8:134804878-134804900:-	2	0.508666	N	mature,MIMAT0004551
hsa-mir-30d	hg38:chr8:134804878-134804901:-	4	1.017332	N	mature,MIMAT0004551
hsa-mir-30d	hg38:chr8:134804879-134804901:-	4	1.017332	N	mature,MIMAT0004551
hsa-mir-30d	hg38:chr8:134804880-134804900:-	1	0.254333	N	mature,MIMAT0004551
hsa-mir-30d	hg38:chr8:134804880-134804901:-	6	1.525997	N	mature,MIMAT0004551
hsa-mir-30d	hg38:chr8:134804881-134804901:-	2	0.508666	N	mature,MIMAT0004551
hsa-mir-30d	hg38:chr8:134804917-134804935:-	1	0.254333	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804917-134804938:-	1	0.254333	N	mature,MIMAT0000245
