miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-mir-24-1	hg38:chr9:95086062-95086084:+	2	1.412144	N	mature,MIMAT0000080
hsa-mir-24-1	hg38:chr9:95086063-95086083:+	1	0.706072	N	mature,MIMAT0000080
hsa-mir-24-1	hg38:chr9:95086063-95086084:+	6	4.236432	N	mature,MIMAT0000080
hsa-mir-24-1	hg38:chr9:95086063-95086085:+	3	2.118216	N	mature,MIMAT0000080
hsa-mir-24-1	hg38:chr9:95086063-95086086:+	4	2.824288	N	mature,MIMAT0000080
hsa-mir-24-1	hg38:chr9:95086064-95086082:+	6	4.236432	N	mature,MIMAT0000080
hsa-mir-24-1	hg38:chr9:95086064-95086083:+	25	17.651802	N	mature,MIMAT0000080
hsa-mir-24-1	hg38:chr9:95086064-95086084:+	78	55.073622	N	mature,MIMAT0000080
hsa-mir-24-1	hg38:chr9:95086064-95086085:+	124	87.552938	N	mature,MIMAT0000080
hsa-mir-24-1	hg38:chr9:95086064-95086086:+	690	487.189734	N	mature,MIMAT0000080
hsa-mir-24-1	hg38:chr9:95086064-95086087:+	2	1.412144	N	mature,MIMAT0000080
hsa-mir-24-1	hg38:chr9:95086065-95086086:+	1	0.706072	N	mature,MIMAT0000080
hsa-mir-24-1	hg38:chr9:95086066-95086086:+	5	3.530360	N	mature,MIMAT0000080
hsa-mir-24-1	hg38:chr9:95086066-95086087:+	3	2.118216	N	mature,MIMAT0000080
hsa-mir-24-1	hg38:chr9:95086066-95086088:+	7	4.942505	N	mature,MIMAT0000080
hsa-mir-24-2	hg38:chr19:13836288-13836309:-	5	3.530360	N	mature,MIMAT0000080
hsa-mir-24-2	hg38:chr19:13836288-13836311:-	1	0.706072	N	mature,MIMAT0000080
hsa-mir-24-2	hg38:chr19:13836289-13836309:-	5	3.530360	N	mature,MIMAT0000080
hsa-mir-24-2	hg38:chr19:13836289-13836310:-	2	1.412144	N	mature,MIMAT0000080
hsa-mir-24-2	hg38:chr19:13836289-13836311:-	666	470.244004	N	mature,MIMAT0000080
hsa-mir-24-2	hg38:chr19:13836289-13836312:-	2	1.412144	N	mature,MIMAT0000080
hsa-mir-24-2	hg38:chr19:13836290-13836309:-	1	0.706072	N	mature,MIMAT0000080
hsa-mir-24-2	hg38:chr19:13836290-13836311:-	128	90.377226	N	mature,MIMAT0000080
hsa-mir-24-2	hg38:chr19:13836290-13836312:-	2	1.412144	N	mature,MIMAT0000080
hsa-mir-24-2	hg38:chr19:13836291-13836310:-	1	0.706072	N	mature,MIMAT0000080
hsa-mir-24-2	hg38:chr19:13836291-13836311:-	91	64.252559	N	mature,MIMAT0000080
hsa-mir-24-2	hg38:chr19:13836291-13836312:-	5	3.530360	N	mature,MIMAT0000080
hsa-mir-24-2	hg38:chr19:13836292-13836311:-	31	21.888234	N	mature,MIMAT0000080
hsa-mir-24-2	hg38:chr19:13836292-13836312:-	1	0.706072	N	mature,MIMAT0000080
hsa-mir-24-2	hg38:chr19:13836293-13836311:-	6	4.236432	N	mature,MIMAT0000080
hsa-mir-24-2	hg38:chr19:13836294-13836311:-	3	2.118216	N	mature,MIMAT0000080
hsa-mir-24-2	hg38:chr19:13836325-13836349:-	10	7.060721	N	mature,MIMAT0004497
hsa-mir-24-2	hg38:chr19:13836325-13836350:-	1	0.706072	N	mature,MIMAT0004497
hsa-mir-24-2	hg38:chr19:13836326-13836348:-	1	0.706072	N	mature,MIMAT0004497
hsa-mir-24-2	hg38:chr19:13836326-13836349:-	9	6.354649	N	mature,MIMAT0004497
hsa-mir-24-2	hg38:chr19:13836327-13836349:-	7	4.942505	N	mature,MIMAT0004497
hsa-mir-24-2	hg38:chr19:13836327-13836350:-	1	0.706072	N	mature,MIMAT0004497
hsa-mir-24-2	hg38:chr19:13836328-13836349:-	1	0.706072	N	mature,MIMAT0004497
hsa-mir-24-2	hg38:chr19:13836349-13836368:-	1	0.706072	N	precursor
hsa-mir-24-2	hg38:chr19:13836349-13836369:-	3	2.118216	N	precursor
hsa-mir-24-2	hg38:chr19:13836349-13836370:-	1	0.706072	N	precursor
hsa-mir-25	hg38:chr7:100093569-100093593:-	1	0.706072	N	mature,MIMAT0000081
hsa-mir-25	hg38:chr7:100093570-100093593:-	25	17.651802	N	mature,MIMAT0000081
hsa-mir-25	hg38:chr7:100093571-100093589:-	1	0.706072	N	mature,MIMAT0000081
hsa-mir-25	hg38:chr7:100093571-100093592:-	20	14.121442	N	mature,MIMAT0000081
hsa-mir-25	hg38:chr7:100093571-100093593:-	18164	12825.093237	N	mature,MIMAT0000081
hsa-mir-25	hg38:chr7:100093571-100093594:-	1	0.706072	N	mature,MIMAT0000081
hsa-mir-25	hg38:chr7:100093572-100093592:-	1	0.706072	N	mature,MIMAT0000081
hsa-mir-25	hg38:chr7:100093572-100093593:-	2096	1479.927077	N	mature,MIMAT0000081
hsa-mir-25	hg38:chr7:100093573-100093593:-	202	142.626560	N	mature,MIMAT0000081
hsa-mir-25	hg38:chr7:100093574-100093593:-	7	4.942505	N	mature,MIMAT0000081
hsa-mir-25	hg38:chr7:100093575-100093593:-	2	1.412144	N	mature,MIMAT0000081
hsa-mir-25	hg38:chr7:100093576-100093593:-	10	7.060721	N	mature,MIMAT0000081
hsa-mir-25	hg38:chr7:100093610-100093631:-	2	1.412144	N	mature,MIMAT0004498
hsa-mir-25	hg38:chr7:100093631-100093652:-	1	0.706072	N	precursor
hsa-mir-26a-1	hg38:chr3:37969413-37969431:+	4	2.824288	N	mature,MIMAT0000082
hsa-mir-26a-1	hg38:chr3:37969413-37969432:+	117	82.610433	N	mature,MIMAT0000082
hsa-mir-26a-1	hg38:chr3:37969413-37969433:+	740	522.493338	N	mature,MIMAT0000082
hsa-mir-26a-1	hg38:chr3:37969413-37969434:+	53	37.421820	N	mature,MIMAT0000082
hsa-mir-26a-1	hg38:chr3:37969413-37969435:+	421	297.256345	N	mature,MIMAT0000082
hsa-mir-26a-1	hg38:chr3:37969413-37969436:+	6	4.236432	N	mature,MIMAT0000082
hsa-mir-26a-1	hg38:chr3:37969413-37969437:+	102	72.019352	N	mature,MIMAT0000082
hsa-mir-26a-1	hg38:chr3:37969413-37969438:+	1	0.706072	N	mature,MIMAT0000082
hsa-mir-26a-1	hg38:chr3:37969414-37969436:+	1	0.706072	N	mature,MIMAT0000082
hsa-mir-26a-1	hg38:chr3:37969452-37969471:+	2	1.412144	N	mature,MIMAT0004499
hsa-mir-26a-2	hg38:chr12:57824620-57824642:-	1	0.706072	N	mature,MIMAT0004681
hsa-mir-26a-2	hg38:chr12:57824621-57824642:-	4	2.824288	N	mature,MIMAT0004681
hsa-mir-26a-2	hg38:chr12:57824655-57824678:-	1	0.706072	N	mature,MIMAT0000082
hsa-mir-26a-2	hg38:chr12:57824655-57824680:-	3	2.118216	N	mature,MIMAT0000082
hsa-mir-26a-2	hg38:chr12:57824656-57824680:-	133	93.907586	N	mature,MIMAT0000082
hsa-mir-26a-2	hg38:chr12:57824657-57824679:-	1	0.706072	N	mature,MIMAT0000082
hsa-mir-26a-2	hg38:chr12:57824657-57824680:-	6	4.236432	N	mature,MIMAT0000082
hsa-mir-26a-2	hg38:chr12:57824658-57824677:-	1	0.706072	N	mature,MIMAT0000082
hsa-mir-26a-2	hg38:chr12:57824658-57824679:-	1	0.706072	N	mature,MIMAT0000082
hsa-mir-26a-2	hg38:chr12:57824658-57824680:-	426	300.786706	N	mature,MIMAT0000082
hsa-mir-26a-2	hg38:chr12:57824659-57824680:-	66	46.600757	N	mature,MIMAT0000082
hsa-mir-26a-2	hg38:chr12:57824660-57824679:-	1	0.706072	N	mature,MIMAT0000082
hsa-mir-26a-2	hg38:chr12:57824660-57824680:-	693	489.307951	N	mature,MIMAT0000082
hsa-mir-26a-2	hg38:chr12:57824661-57824680:-	111	78.374001	N	mature,MIMAT0000082
hsa-mir-26a-2	hg38:chr12:57824662-57824680:-	3	2.118216	N	mature,MIMAT0000082
hsa-mir-26a-2	hg38:chr12:57824664-57824680:-	1	0.706072	N	mature,MIMAT0000082
hsa-mir-26a-2	hg38:chr12:57824680-57824699:-	1	0.706072	N	precursor
hsa-mir-26a-2	hg38:chr12:57824680-57824700:-	2	1.412144	N	precursor
hsa-mir-26a-2	hg38:chr12:57824680-57824701:-	2	1.412144	N	precursor
hsa-mir-26b	hg38:chr2:218402657-218402675:+	1	0.706072	N	mature,MIMAT0000083
hsa-mir-26b	hg38:chr2:218402657-218402676:+	2	1.412144	N	mature,MIMAT0000083
hsa-mir-26b	hg38:chr2:218402657-218402677:+	43	30.361099	N	mature,MIMAT0000083
hsa-mir-26b	hg38:chr2:218402657-218402678:+	81	57.191838	N	mature,MIMAT0000083
hsa-mir-26b	hg38:chr2:218402657-218402679:+	383	270.425606	N	mature,MIMAT0000083
hsa-mir-26b	hg38:chr2:218402657-218402680:+	27	19.063946	N	mature,MIMAT0000083
hsa-mir-26b	hg38:chr2:218402657-218402681:+	3	2.118216	N	mature,MIMAT0000083
hsa-mir-26b	hg38:chr2:218402692-218402712:+	6	4.236432	N	mature,MIMAT0004500
hsa-mir-26b	hg38:chr2:218402692-218402713:+	15	10.591081	N	mature,MIMAT0004500
hsa-mir-26b	hg38:chr2:218402692-218402714:+	2	1.412144	N	mature,MIMAT0004500
hsa-mir-27a	hg38:chr19:13836446-13836468:-	4	2.824288	N	mature,MIMAT0000084
hsa-mir-27a	hg38:chr19:13836447-13836468:-	524	369.981769	N	mature,MIMAT0000084
hsa-mir-27a	hg38:chr19:13836448-13836468:-	1193	842.343990	N	mature,MIMAT0000084
hsa-mir-27a	hg38:chr19:13836449-13836468:-	31	21.888234	N	mature,MIMAT0000084
hsa-mir-27a	hg38:chr19:13836450-13836468:-	31	21.888234	Y	mature,MIMAT0000084
hsa-mir-27a	hg38:chr19:13836451-13836468:-	6	4.236432	N	mature,MIMAT0000084
hsa-mir-27a	hg38:chr19:13836487-13836509:-	5	3.530360	N	mature,MIMAT0004501
hsa-mir-27a	hg38:chr19:13836509-13836526:-	1	0.706072	N	precursor
hsa-mir-27a	hg38:chr19:13836509-13836529:-	37	26.124667	N	precursor
hsa-mir-27a	hg38:chr19:13836509-13836530:-	4	2.824288	N	precursor
hsa-mir-27b	hg38:chr9:95085440-95085463:+	3	2.118216	N	precursor
hsa-mir-27b	hg38:chr9:95085442-95085463:+	2	1.412144	N	precursor
hsa-mir-27b	hg38:chr9:95085462-95085485:+	6	4.236432	N	mature,MIMAT0004588
hsa-mir-27b	hg38:chr9:95085463-95085482:+	1	0.706072	N	mature,MIMAT0004588
hsa-mir-27b	hg38:chr9:95085463-95085483:+	3	2.118216	N	mature,MIMAT0004588
hsa-mir-27b	hg38:chr9:95085463-95085485:+	9	6.354649	N	mature,MIMAT0004588
hsa-mir-27b	hg38:chr9:95085463-95085486:+	1	0.706072	N	mature,MIMAT0004588
hsa-mir-27b	hg38:chr9:95085463-95085487:+	5	3.530360	N	mature,MIMAT0004588
hsa-mir-27b	hg38:chr9:95085504-95085524:+	1	0.706072	N	mature,MIMAT0000419
hsa-mir-27b	hg38:chr9:95085504-95085525:+	6	4.236432	N	mature,MIMAT0000419
hsa-mir-27b	hg38:chr9:95085504-95085526:+	5	3.530360	N	mature,MIMAT0000419
hsa-mir-27b	hg38:chr9:95085504-95085527:+	1	0.706072	N	mature,MIMAT0000419
hsa-mir-27b	hg38:chr9:95085505-95085521:+	1	0.706072	N	mature,MIMAT0000419
hsa-mir-27b	hg38:chr9:95085505-95085522:+	8	5.648577	N	mature,MIMAT0000419
hsa-mir-27b	hg38:chr9:95085505-95085523:+	31	21.888234	Y	mature,MIMAT0000419
hsa-mir-27b	hg38:chr9:95085505-95085524:+	53	37.421820	N	mature,MIMAT0000419
hsa-mir-27b	hg38:chr9:95085505-95085525:+	921	650.292384	N	mature,MIMAT0000419
hsa-mir-27b	hg38:chr9:95085505-95085526:+	781	551.442293	N	mature,MIMAT0000419
hsa-mir-27b	hg38:chr9:95085505-95085527:+	237	167.339083	N	mature,MIMAT0000419
hsa-mir-27b	hg38:chr9:95085506-95085526:+	1	0.706072	N	mature,MIMAT0000419
hsa-mir-28	hg38:chr3:188688793-188688815:+	1	0.706072	N	mature,MIMAT0000085
hsa-mir-28	hg38:chr3:188688794-188688814:+	4	2.824288	N	mature,MIMAT0000085
hsa-mir-28	hg38:chr3:188688794-188688815:+	78	55.073622	N	mature,MIMAT0000085
hsa-mir-28	hg38:chr3:188688794-188688816:+	45	31.773244	N	mature,MIMAT0000085
hsa-mir-28	hg38:chr3:188688794-188688817:+	4	2.824288	N	mature,MIMAT0000085
hsa-mir-28	hg38:chr3:188688833-188688855:+	1	0.706072	N	mature,MIMAT0004502
hsa-mir-28	hg38:chr3:188688833-188688857:+	1	0.706072	N	mature,MIMAT0004502
hsa-mir-28	hg38:chr3:188688834-188688854:+	12	8.472865	N	mature,MIMAT0004502
hsa-mir-28	hg38:chr3:188688834-188688855:+	582	410.933950	N	mature,MIMAT0004502
hsa-mir-28	hg38:chr3:188688834-188688856:+	3222	2274.964237	N	mature,MIMAT0004502
hsa-mir-28	hg38:chr3:188688834-188688857:+	531	374.924274	N	mature,MIMAT0004502
hsa-mir-28	hg38:chr3:188688835-188688855:+	5	3.530360	N	mature,MIMAT0004502
hsa-mir-28	hg38:chr3:188688835-188688856:+	40	28.242883	N	mature,MIMAT0004502
hsa-mir-28	hg38:chr3:188688835-188688857:+	282	199.112326	N	mature,MIMAT0004502
hsa-mir-28	hg38:chr3:188688835-188688858:+	1	0.706072	N	mature,MIMAT0004502
hsa-mir-28	hg38:chr3:188688836-188688855:+	1	0.706072	N	mature,MIMAT0004502
hsa-mir-28	hg38:chr3:188688836-188688856:+	4	2.824288	N	mature,MIMAT0004502
hsa-mir-28	hg38:chr3:188688836-188688857:+	12	8.472865	N	mature,MIMAT0004502
hsa-mir-28	hg38:chr3:188688837-188688857:+	1	0.706072	N	mature,MIMAT0004502
hsa-mir-296	hg38:chr20:58817628-58817648:-	3	2.118216	N	mature,MIMAT0004679
hsa-mir-296	hg38:chr20:58817660-58817682:-	1	0.706072	N	mature,MIMAT0000690
hsa-mir-296	hg38:chr20:58817661-58817682:-	7	4.942505	N	mature,MIMAT0000690
hsa-mir-296	hg38:chr20:58817661-58817683:-	1	0.706072	N	mature,MIMAT0000690
hsa-mir-296	hg38:chr20:58817662-58817683:-	1	0.706072	N	mature,MIMAT0000690
hsa-mir-296	hg38:chr20:58817682-58817702:-	1	0.706072	N	precursor
hsa-mir-299	hg38:chr14:101023777-101023799:+	1	0.706072	N	precursor
hsa-mir-299	hg38:chr14:101023778-101023800:+	1	0.706072	N	precursor
hsa-mir-299	hg38:chr14:101023799-101023821:+	1	0.706072	N	mature,MIMAT0002890
hsa-mir-299	hg38:chr14:101023800-101023821:+	1	0.706072	N	mature,MIMAT0002890
hsa-mir-299	hg38:chr14:101023800-101023822:+	1	0.706072	N	mature,MIMAT0002890
hsa-mir-299	hg38:chr14:101023832-101023853:+	2	1.412144	N	mature,MIMAT0000687
hsa-mir-299	hg38:chr14:101023832-101023854:+	1	0.706072	N	mature,MIMAT0000687
hsa-mir-29a	hg38:chr7:130876747-130876770:-	246	173.693731	N	mature,MIMAT0000086
hsa-mir-29a	hg38:chr7:130876747-130876771:-	7	4.942505	N	mature,MIMAT0000086
hsa-mir-29a	hg38:chr7:130876748-130876770:-	2277	1607.726123	N	mature,MIMAT0000086
hsa-mir-29a	hg38:chr7:130876748-130876771:-	123	86.846866	N	mature,MIMAT0000086
hsa-mir-29a	hg38:chr7:130876749-130876770:-	7422	5240.466968	N	mature,MIMAT0000086
hsa-mir-29a	hg38:chr7:130876749-130876771:-	1371	968.024820	N	mature,MIMAT0000086
hsa-mir-29a	hg38:chr7:130876750-130876770:-	868	612.870564	N	mature,MIMAT0000086
hsa-mir-29a	hg38:chr7:130876750-130876771:-	323	228.061281	N	mature,MIMAT0000086
hsa-mir-29a	hg38:chr7:130876751-130876770:-	499	352.329967	N	mature,MIMAT0000086
hsa-mir-29a	hg38:chr7:130876751-130876771:-	84	59.310055	N	mature,MIMAT0000086
hsa-mir-29a	hg38:chr7:130876752-130876770:-	16	11.297153	N	mature,MIMAT0000086
hsa-mir-29a	hg38:chr7:130876752-130876771:-	13	9.178937	N	mature,MIMAT0000086
hsa-mir-29a	hg38:chr7:130876752-130876773:-	1	0.706072	N	mature,MIMAT0000086
hsa-mir-29a	hg38:chr7:130876753-130876770:-	4	2.824288	N	mature,MIMAT0000086
hsa-mir-29a	hg38:chr7:130876783-130876808:-	1	0.706072	N	mature,MIMAT0004503
hsa-mir-29a	hg38:chr7:130876785-130876808:-	2	1.412144	N	mature,MIMAT0004503
hsa-mir-29a	hg38:chr7:130876786-130876808:-	3	2.118216	N	mature,MIMAT0004503
hsa-mir-29a	hg38:chr7:130876787-130876808:-	1	0.706072	N	mature,MIMAT0004503
hsa-mir-29a	hg38:chr7:130876788-130876808:-	1	0.706072	N	mature,MIMAT0004503
hsa-mir-29a	hg38:chr7:130876789-130876808:-	1	0.706072	N	mature,MIMAT0004503
hsa-mir-29b-1	hg38:chr7:130877467-130877490:-	1437	1014.625577	N	mature,MIMAT0000100
hsa-mir-29b-1	hg38:chr7:130877468-130877490:-	44	31.067171	N	mature,MIMAT0000100
hsa-mir-29b-1	hg38:chr7:130877469-130877490:-	175	123.562614	N	mature,MIMAT0000100
hsa-mir-29b-1	hg38:chr7:130877469-130877491:-	12	8.472865	N	mature,MIMAT0000100
hsa-mir-29b-1	hg38:chr7:130877470-130877490:-	53	37.421820	N	mature,MIMAT0000100
hsa-mir-29b-1	hg38:chr7:130877470-130877491:-	3	2.118216	N	mature,MIMAT0000100
hsa-mir-29b-1	hg38:chr7:130877471-130877490:-	14	9.885009	N	mature,MIMAT0000100
hsa-mir-29b-1	hg38:chr7:130877471-130877491:-	1	0.706072	N	mature,MIMAT0000100
hsa-mir-29b-1	hg38:chr7:130877507-130877531:-	2	1.412144	N	mature,MIMAT0004514
hsa-mir-29b-1	hg38:chr7:130877508-130877531:-	2	1.412144	N	mature,MIMAT0004514
hsa-mir-29b-1	hg38:chr7:130877509-130877531:-	1	0.706072	N	mature,MIMAT0004514
hsa-mir-29b-1	hg38:chr7:130877510-130877531:-	1	0.706072	N	mature,MIMAT0004514
hsa-mir-29b-2	hg38:chr1:207802449-207802473:-	1	0.706072	N	mature,MIMAT0000100
hsa-mir-29b-2	hg38:chr1:207802450-207802468:-	1	0.706072	N	mature,MIMAT0000100
hsa-mir-29b-2	hg38:chr1:207802450-207802472:-	1	0.706072	N	mature,MIMAT0000100
hsa-mir-29b-2	hg38:chr1:207802450-207802473:-	1411	996.267703	N	mature,MIMAT0000100
hsa-mir-29b-2	hg38:chr1:207802451-207802473:-	41	28.948955	N	mature,MIMAT0000100
hsa-mir-29b-2	hg38:chr1:207802452-207802472:-	1	0.706072	N	mature,MIMAT0000100
hsa-mir-29b-2	hg38:chr1:207802452-207802473:-	152	107.322956	N	mature,MIMAT0000100
hsa-mir-29b-2	hg38:chr1:207802452-207802474:-	9	6.354649	N	mature,MIMAT0000100
hsa-mir-29b-2	hg38:chr1:207802453-207802473:-	64	45.188613	N	mature,MIMAT0000100
hsa-mir-29b-2	hg38:chr1:207802453-207802474:-	4	2.824288	N	mature,MIMAT0000100
hsa-mir-29b-2	hg38:chr1:207802454-207802473:-	20	14.121442	N	mature,MIMAT0000100
hsa-mir-29b-2	hg38:chr1:207802454-207802474:-	3	2.118216	N	mature,MIMAT0000100
hsa-mir-29b-2	hg38:chr1:207802456-207802474:-	1	0.706072	Y	mature,MIMAT0000100
hsa-mir-29b-2	hg38:chr1:207802490-207802514:-	2	1.412144	N	mature,MIMAT0004515
hsa-mir-29b-2	hg38:chr1:207802491-207802513:-	2	1.412144	N	mature,MIMAT0004515
hsa-mir-29b-2	hg38:chr1:207802491-207802514:-	9	6.354649	N	mature,MIMAT0004515
hsa-mir-29b-2	hg38:chr1:207802491-207802515:-	1	0.706072	N	mature,MIMAT0004515
hsa-mir-29b-2	hg38:chr1:207802492-207802513:-	1	0.706072	N	mature,MIMAT0004515
hsa-mir-29b-2	hg38:chr1:207802492-207802514:-	5	3.530360	N	mature,MIMAT0004515
hsa-mir-29c	hg38:chr1:207801864-207801887:-	4	2.824288	N	mature,MIMAT0000681
hsa-mir-29c	hg38:chr1:207801865-207801887:-	174	122.856542	N	mature,MIMAT0000681
hsa-mir-29c	hg38:chr1:207801866-207801887:-	548	386.927499	N	mature,MIMAT0000681
hsa-mir-29c	hg38:chr1:207801866-207801888:-	1	0.706072	N	mature,MIMAT0000681
hsa-mir-29c	hg38:chr1:207801867-207801887:-	128	90.377226	N	mature,MIMAT0000681
hsa-mir-29c	hg38:chr1:207801868-207801887:-	179	126.386902	N	mature,MIMAT0000681
hsa-mir-29c	hg38:chr1:207801869-207801887:-	2	1.412144	N	mature,MIMAT0000681
hsa-mir-29c	hg38:chr1:207801870-207801888:-	1	0.706072	Y	mature,MIMAT0000681
hsa-mir-29c	hg38:chr1:207801900-207801923:-	1	0.706072	N	mature,MIMAT0004673
hsa-mir-29c	hg38:chr1:207801900-207801924:-	1	0.706072	N	mature,MIMAT0004673
hsa-mir-29c	hg38:chr1:207801901-207801923:-	8	5.648577	N	mature,MIMAT0004673
hsa-mir-29c	hg38:chr1:207801903-207801923:-	1	0.706072	N	mature,MIMAT0004673
hsa-mir-29c	hg38:chr1:207801904-207801925:-	2	1.412144	N	mature,MIMAT0004673
hsa-mir-301a	hg38:chr17:59151148-59151171:-	1	0.706072	N	mature,MIMAT0000688
hsa-mir-301a	hg38:chr17:59151149-59151172:-	7	4.942505	N	mature,MIMAT0000688
hsa-mir-301a	hg38:chr17:59151150-59151172:-	7	4.942505	N	mature,MIMAT0000688
hsa-mir-301a	hg38:chr17:59151187-59151209:-	4	2.824288	N	mature,MIMAT0022696
hsa-mir-301a	hg38:chr17:59151188-59151209:-	1	0.706072	N	mature,MIMAT0022696
hsa-mir-301b	hg38:chr22:21652990-21653011:+	1	0.706072	N	mature,MIMAT0032026
hsa-mir-301b	hg38:chr22:21653025-21653047:+	1	0.706072	N	mature,MIMAT0004958
hsa-mir-3064	hg38:chr17:64500777-64500799:-	1	0.706072	N	mature,MIMAT0019865
hsa-mir-3065	hg38:chr17:81125926-81125947:+	1	0.706072	N	mature,MIMAT0015378
hsa-mir-3065	hg38:chr17:81125926-81125948:+	10	7.060721	N	mature,MIMAT0015378
hsa-mir-3065	hg38:chr17:81125926-81125949:+	3	2.118216	N	mature,MIMAT0015378
hsa-mir-3074	hg38:chr9:95086062-95086083:-	1	0.706072	N	mature,MIMAT0019208
hsa-mir-3074	hg38:chr9:95086062-95086084:-	7	4.942505	N	mature,MIMAT0019208
hsa-mir-3074	hg38:chr9:95086063-95086084:-	1	0.706072	N	mature,MIMAT0019208
hsa-mir-30a	hg38:chr6:71403552-71403575:-	7	4.942505	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403553-71403574:-	1	0.706072	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403553-71403575:-	1085	766.088205	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403553-71403576:-	120	84.728649	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403554-71403574:-	7	4.942505	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403554-71403575:-	924	652.410601	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403554-71403576:-	3317	2342.041085	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403555-71403574:-	2	1.412144	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403555-71403575:-	726	512.608329	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403555-71403576:-	2693	1901.452108	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403555-71403577:-	1	0.706072	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403556-71403574:-	1	0.706072	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403556-71403575:-	154	108.735100	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403556-71403576:-	881	622.049501	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403557-71403575:-	17	12.003225	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403557-71403576:-	155	109.441172	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403558-71403575:-	6	4.236432	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403558-71403576:-	37	26.124667	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403559-71403576:-	2	1.412144	Y	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403560-71403575:-	1	0.706072	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403560-71403576:-	3	2.118216	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403561-71403576:-	1	0.706072	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403591-71403617:-	1	0.706072	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403592-71403615:-	1	0.706072	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403592-71403617:-	6	4.236432	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403593-71403615:-	1	0.706072	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403593-71403616:-	77	54.367550	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403593-71403617:-	7030	4963.686713	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403593-71403618:-	1	0.706072	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403594-71403611:-	1	0.706072	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403594-71403613:-	1	0.706072	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403594-71403616:-	21	14.827514	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403594-71403617:-	11368	8026.627390	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403595-71403615:-	1	0.706072	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403595-71403616:-	70	49.425046	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403595-71403617:-	49356	34848.893514	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403596-71403616:-	2	1.412144	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403596-71403617:-	2043	1442.505257	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403597-71403617:-	214	151.099425	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403598-71403617:-	225	158.866218	N	mature,MIMAT0000087
hsa-mir-30b	hg38:chr8:134800533-134800554:-	2	1.412144	N	mature,MIMAT0004589
hsa-mir-30b	hg38:chr8:134800570-134800592:-	933	658.765249	N	mature,MIMAT0000420
hsa-mir-30b	hg38:chr8:134800570-134800593:-	1	0.706072	N	mature,MIMAT0000420
hsa-mir-30b	hg38:chr8:134800571-134800592:-	225	158.866218	N	mature,MIMAT0000420
hsa-mir-30b	hg38:chr8:134800572-134800592:-	41	28.948955	N	mature,MIMAT0000420
hsa-mir-30b	hg38:chr8:134800573-134800592:-	1	0.706072	N	mature,MIMAT0000420
hsa-mir-30c-1	hg38:chr1:40757279-40757300:+	1	0.706072	N	precursor
hsa-mir-30c-1	hg38:chr1:40757280-40757300:+	1	0.706072	N	precursor
hsa-mir-30c-1	hg38:chr1:40757299-40757323:+	1	0.706072	N	mature,MIMAT0000244
hsa-mir-30c-1	hg38:chr1:40757300-40757319:+	3	2.118216	N	mature,MIMAT0000244
